2,110,110
3,110,110
4,110,63
5,63,110
6,112,47
7,47,112
8,112,49
9,49,112
10,113,58
11,58,113
12,113,85
13,85,113
14,115,30
15,30,115
16,115,67
17,67,115
18,25,59
19,59,25
20,25,86
21,86,25
22,116,56
23,56,116
24,116,21
25,21,116
26,116,20
27,20,116
28,30,68
29,68,30
30,117,47
31,47,117
32,117,8
33,8,117
34,120,58
35,58,120
36,120,101
37,101,120
38,34,51
39,51,34
40,34,102
41,102,34
42,34,76
43,76,34
44,121,66
45,66,121
46,121,90
47,90,121
48,121,64
49,64,121
50,19,77
51,77,19
52,19,54
53,54,19
54,13,118
55,118,13
56,13,27
57,27,13
58,13,83
59,83,13
60,123,69
61,69,123
62,123,43
63,43,123
64,22,56
65,56,22
66,22,14
67,14,22
68,18,74
69,74,18
70,18,39
71,39,18
72,18,106
73,106,18
74,20,21
75,21,20
76,20,38
77,38,20
78,31,75
79,75,31
80,31,89
81,89,31
82,35,24
83,24,35
84,35,8
85,8,35
86,35,38
87,38,35
88,36,84
89,84,36
90,36,71
91,71,36
92,36,57
93,57,36
94,36,76
95,76,36
96,37,87
97,87,37
98,37,57
99,57,37
100,38,21
101,21,38
102,38,48
103,48,38
104,39,55
105,55,39
106,39,78
107,78,39
108,40,26
109,26,40
110,40,92
111,92,40
112,40,45
113,45,40
114,41,98
115,98,41
116,41,48
117,48,41
118,41,73
119,73,41
120,43,104
121,104,43
122,43,95
123,95,43
124,43,109
125,109,43
126,44,65
127,65,44
128,44,90
129,90,44
130,44,95
131,95,44
132,44,100
133,100,44
134,45,70
135,70,45
136,45,32
137,32,45
138,46,71
139,71,46
140,46,29
141,29,46
142,46,75
143,75,46
144,47,89
145,89,47
146,48,103
147,103,48
148,48,97
149,97,48
150,49,3
151,3,49
152,49,96
153,96,49
154,50,79
155,79,50
156,50,93
157,93,50
158,51,82
159,82,51
160,51,102
161,102,51
162,53,29
163,29,53
164,53,72
165,72,53
166,54,12
167,12,54
168,54,105
169,105,54
170,55,65
171,65,55
172,55,61
173,61,55
174,56,91
175,91,56
176,56,5
177,5,56
178,23,68
179,68,23
180,23,28
181,28,23
182,58,104
183,104,58
184,59,102
185,102,59
186,11,2
187,2,11
188,11,100
189,100,11
190,61,86
191,86,61
192,61,76
193,76,61
194,62,7
195,7,62
196,62,83
197,83,62
198,62,10
199,10,62
200,62,17
201,17,62
202,63,52
203,52,63
204,63,101
205,101,63
206,64,12
207,12,64
208,64,2
209,2,64
210,64,90
211,90,64
212,65,78
213,78,65
214,65,86
215,86,65
216,66,78
217,78,66
218,67,79
219,79,67
220,68,94
221,94,68
222,68,111
223,111,68
224,69,82
225,82,69
226,69,98
227,98,69
228,70,99
229,99,70
230,70,91
231,91,70
232,70,60
233,60,70
234,72,87
235,87,72
236,72,114
237,114,72
238,72,119
239,119,72
240,73,109
241,109,73
242,74,77
243,77,74
244,74,106
245,106,74
246,33,92
247,92,33
248,33,42
249,42,33
250,75,79
251,79,75
252,76,82
253,82,76
254,77,83
255,83,77
256,77,106
257,106,77
258,80,88
259,88,80
260,80,84
261,84,80
262,81,81
263,81,81
264,81,4
265,4,81
266,81,122
267,122,81
268,82,97
269,97,82
270,85,92
271,92,85
274,87,1
275,1,87
276,2,90
277,90,2
278,89,6
279,6,89
280,89,9
281,9,89
282,93,107
283,107,93
284,93,124
285,124,93
286,93,108
287,108,93
288,97,103
289,103,97
290,98,103
291,103,98
292,100,100
293,100,100
294,107,15
295,15,107
296,107,16
297,16,107
