,link_id,osm_way_id,from_node_id,to_node_id,length,lanes,free_speed,geometry,allowed_uses
2384,2384,536824257,109799201,112300595,10.832365799331303,3,16.67,"LINESTRING (47.39322280883789 8.530448913574219, 47.39321517944336 8.530546188354492)",auto
2385,2385,293176783,5723287304,142558930,4.545694047303088,3,16.67,"LINESTRING (47.39096832275391 8.522141456604004, 47.39091491699219 8.522122383117676)",auto
2386,2386,823981694,27421937,146949489,15.640022350509811,3,16.67,"LINESTRING (47.421783447265625 8.575252532958984, 47.42193222045898 8.575350761413574)",auto
2387,2387,438520592,161611874,161611875,70.45351958475119,3,16.67,"LINESTRING (47.39374923706055 8.491212844848633, 47.39364242553711 8.491842269897461)",auto
2388,2388,9345570,513543502,255759551,46.25355212626588,3,16.67,"LINESTRING (47.41865921020508 8.53018856048584, 47.4188346862793 8.530587196350098)",auto
2389,2389,26116062,6584597554,285901570,8.619029386739493,3,16.67,"LINESTRING (47.34232711791992 8.470047950744629, 47.3423957824707 8.469985961914062)",auto
2390,2390,25601412,279062982,285902017,57.66313963996503,3,16.67,"LINESTRING (47.33127975463867 8.478926658630371, 47.33065414428711 8.479225158691406)",auto
2391,2391,27331407,1015897816,300029157,24.17506082050091,3,16.67,"LINESTRING (47.37692642211914 8.541754722595215, 47.377220153808594 8.541842460632324)",auto
2392,2392,699663268,318215099,318314437,64.73723486427383,3,16.67,"LINESTRING (47.37654495239258 8.53290843963623, 47.376914978027344 8.53238296508789)",auto
2393,2393,31559964,260746807,347419149,39.45922868333485,3,16.67,"LINESTRING (47.36897659301758 8.528186798095703, 47.368751525878906 8.528507232666016)",auto
2394,2394,40230567,1625432113,378724757,21.521612996852287,3,16.67,"LINESTRING (47.403907775878906 8.496431350708008, 47.40397644042969 8.496243476867676)",auto
2395,2395,44181712,8032424434,561201823,51.16354968673631,3,16.67,"LINESTRING (47.35780334472656 8.559266090393066, 47.35736083984375 8.559615135192871)",auto
2396,2396,27842782,337998408,667012351,46.63434153579824,3,16.67,"LINESTRING (47.41440963745117 8.520962715148926, 47.4145393371582 8.520552635192871)",auto
2397,2397,4727549,6974775664,984784242,7.475757464975306,3,16.67,"LINESTRING (47.3482666015625 8.534343719482422, 47.3481674194336 8.534345626831055)",auto
2398,2398,383044609,1167021720,1167021769,23.399396848423272,3,16.67,"LINESTRING (47.38666534423828 8.520265579223633, 47.38656997680664 8.520465850830078)",auto
2399,2399,131569031,3975453418,1447856337,36.427266496589425,3,16.67,"LINESTRING (47.409324645996094 8.528705596923828, 47.40957260131836 8.528424263000488)",auto
2400,2400,132683809,21546396,1459436629,12.821288255763628,3,16.67,"LINESTRING (47.42207717895508 8.574196815490723, 47.42192077636719 8.57424259185791)",auto
2401,2401,23641129,4362846,1459436698,68.29421123863175,3,16.67,"LINESTRING (47.42395782470703 8.483054161071777, 47.424198150634766 8.483646392822266)",auto
2402,2402,533504753,3314286585,1470880880,34.5700955928997,3,16.67,"LINESTRING (47.396671295166016 8.493325233459473, 47.39693069458008 8.493581771850586)",auto
2403,2403,372798715,352819358,1554664197,11.005486474343154,3,16.67,"LINESTRING (47.36235427856445 8.574224472045898, 47.36249923706055 8.574212074279785)",auto
2404,2404,911511071,3954360584,1638473856,103.5365356083411,3,16.67,"LINESTRING (47.35352325439453 8.554739952087402, 47.35330581665039 8.555659294128418)",auto
2405,2405,545985168,5295634761,1716158113,8.036069267827276,3,16.67,"LINESTRING (47.36784744262695 8.56058406829834, 47.36777877807617 8.560639381408691)",auto
2406,2406,38706187,147627846,2146626612,10.546064655399778,3,16.67,"LINESTRING (47.37360382080078 8.503172874450684, 47.37355422973633 8.50326156616211)",auto
2407,2407,32554254,366131752,2628341547,41.537088425735654,3,16.67,"LINESTRING (47.39682388305664 8.545578956604004, 47.39726638793945 8.545802116394043)",auto
2408,2408,10567987,91498701,2878682293,44.678586160876364,3,16.67,"LINESTRING (47.36574172973633 8.521839141845703, 47.36613082885742 8.52214241027832)",auto
2409,2409,340133740,1967203576,3630408114,27.014432480481375,3,16.67,"LINESTRING (47.3886947631836 8.516034126281738, 47.3887825012207 8.515798568725586)",auto
2410,2410,401789569,4041937378,4041937379,10.726470354202911,3,16.67,"LINESTRING (47.386024475097656 8.518433570861816, 47.386016845703125 8.518529891967773)",auto
2411,2411,440012492,4377135797,4377135798,28.68555676080979,3,16.67,"LINESTRING (47.36667251586914 8.531718254089355, 47.3668212890625 8.53148078918457)",auto
2412,2412,760554473,49972208,4377135798,24.148744326764856,3,16.67,"LINESTRING (47.36662673950195 8.53165340423584, 47.3668212890625 8.53148078918457)",auto
2413,2413,39013713,4599646859,4599641819,4.8750959829909934,3,16.67,"LINESTRING (47.369140625 8.525213241577148, 47.369117736816406 8.525172233581543)",auto
2414,2414,517520193,5050127412,5050127414,24.0942225009756,3,16.67,"LINESTRING (47.36468124389648 8.554546356201172, 47.36478042602539 8.554752349853516)",auto
2415,2415,517546995,5050351869,5050351868,17.237393191338025,3,16.67,"LINESTRING (47.35531997680664 8.574430465698242, 47.35518646240234 8.574556350708008)",auto
2416,2416,223637279,5078372944,5078372948,3.9139567479179567,3,16.67,"LINESTRING (47.35097885131836 8.579974174499512, 47.35096740722656 8.580008506774902)",auto
2417,2417,545985169,5103217029,5103217033,3.881351788591628,3,16.67,"LINESTRING (47.36631774902344 8.562097549438477, 47.366336822509766 8.562065124511719)",auto
2418,2418,586063322,5130513006,5130513011,15.153406084256979,3,16.67,"LINESTRING (47.41836166381836 8.56103515625, 47.418418884277344 8.560904502868652)",auto
2419,2419,533566033,5176233944,5130598286,16.555842910770977,3,16.67,"LINESTRING (47.38576889038086 8.517611503601074, 47.38564300537109 8.517489433288574)",auto
2420,2420,32278541,260742787,5208180594,28.568732596453767,3,16.67,"LINESTRING (47.35649108886719 8.524502754211426, 47.35685729980469 8.524435997009277)",auto
2421,2421,553296580,5341084680,5341084679,3.525338244712893,3,16.67,"LINESTRING (47.38613128662109 8.51834774017334, 47.38615417480469 8.518375396728516)",auto
2422,2422,38909950,147573446,27006270,7.1986610610273205,3,16.67,"LINESTRING (47.394718170166016 8.473153114318848, 47.394630432128906 8.473127365112305)",auto
2423,2423,5198100,1060485401,27580352,10.915749104450708,3,16.67,"LINESTRING (47.36474609375 8.554134368896484, 47.36471176147461 8.554229736328125)",auto
2424,2424,149584038,1337252156,29038459,37.01266383793765,3,16.67,"LINESTRING (47.40216827392578 8.496108055114746, 47.40217208862305 8.496440887451172)",auto
2425,2425,28805474,5326663913,35118887,20.70146343801419,3,16.67,"LINESTRING (47.36131286621094 8.56236457824707, 47.36136245727539 8.56218147277832)",auto
2426,2426,500735198,7606004848,52789505,3.1003396121201154,3,16.67,"LINESTRING (47.37825393676758 8.509881973266602, 47.37821578979492 8.509892463684082)",auto
2427,2427,41217424,5566992523,80041652,9.860536569848906,3,16.67,"LINESTRING (47.356719970703125 8.551227569580078, 47.356632232666016 8.55129337310791)",auto
2428,2428,386911107,92547385,92547386,57.31975612881372,3,16.67,"LINESTRING (47.41450500488281 8.566434860229492, 47.413818359375 8.566658020019531)",auto
2429,2429,194211724,107101094,107101095,44.78267196129967,3,16.67,"LINESTRING (47.405982971191406 8.564102172851562, 47.40620422363281 8.564476013183594)",auto
2430,2430,576794197,112303165,112303150,8.263854996289021,3,16.67,"LINESTRING (47.395469665527344 8.532194137573242, 47.39556121826172 8.532153129577637)",auto
2431,2431,803252175,7513746900,150998950,22.36923405629456,3,16.67,"LINESTRING (47.33838272094727 8.57775592803955, 47.3382453918457 8.577577590942383)",auto
2432,2432,5880344,4362579147,161612746,40.08700850301763,3,16.67,"LINESTRING (47.39361572265625 8.494338989257812, 47.39361572265625 8.493978500366211)",auto
2433,2433,167699650,927048497,252460447,41.295307357444905,3,16.67,"LINESTRING (47.38346862792969 8.549490928649902, 47.38364791870117 8.549139976501465)",auto
2434,2434,24043173,9297695765,260747056,13.67383786194607,3,16.67,"LINESTRING (47.3676872253418 8.5237455368042, 47.36776351928711 8.523857116699219)",auto
2435,2435,38698217,261622703,261622612,17.342120036292442,3,16.67,"LINESTRING (47.34004974365234 8.522220611572266, 47.33982849121094 8.522263526916504)",auto
2436,2436,554005030,3999186862,283180661,16.919557279371773,3,16.67,"LINESTRING (47.38590621948242 8.532470703125, 47.385990142822266 8.532329559326172)",auto
2437,2437,43169913,5473335653,318317472,3.470177588412718,3,16.67,"LINESTRING (47.42180633544922 8.550308227539062, 47.421852111816406 8.550312042236328)",auto
2438,2438,378128430,4896615726,320117663,9.275798889961315,3,16.67,"LINESTRING (47.376407623291016 8.534799575805664, 47.376441955566406 8.534879684448242)",auto
2439,2439,374532604,4896615730,320117663,5.618739135722646,3,16.67,"LINESTRING (47.376495361328125 8.534844398498535, 47.376441955566406 8.534879684448242)",auto
2440,2440,28071444,130175577,332589841,48.94845590256275,3,16.67,"LINESTRING (47.40287780761719 8.500639915466309, 47.402931213378906 8.500201225280762)",auto
2441,2441,107959871,1239656639,356308746,38.398232329795555,3,16.67,"LINESTRING (47.35002136230469 8.560794830322266, 47.34974670410156 8.56108570098877)",auto
2442,2442,91663647,403341669,358018104,87.25944691953309,3,16.67,"LINESTRING (47.329620361328125 8.473203659057617, 47.329219818115234 8.472467422485352)",auto
2443,2443,137477243,27488653,458362346,39.81793839548513,3,16.67,"LINESTRING (47.349754333496094 8.523818969726562, 47.34951019287109 8.5235013961792)",auto
2444,2444,536737671,107145189,656314200,12.931651934152589,3,16.67,"LINESTRING (47.403900146484375 8.558444023132324, 47.4039306640625 8.558558464050293)",auto
2445,2445,5946346,5206443081,843580437,12.931910470045263,3,16.67,"LINESTRING (47.37051773071289 8.522010803222656, 47.370548248291016 8.522125244140625)",auto
2446,2446,22947197,1290437499,1037952713,16.954023956404665,3,16.67,"LINESTRING (47.40309143066406 8.555601119995117, 47.40312576293945 8.55575180053711)",auto
2447,2447,90004130,1043342262,1043342404,55.289487342061335,3,16.67,"LINESTRING (47.384395599365234 8.538419723510742, 47.38468551635742 8.537962913513184)",auto
2448,2448,12120192,1875979600,1052203363,16.234813041472535,3,16.67,"LINESTRING (47.390262603759766 8.528525352478027, 47.39019775390625 8.528664588928223)",auto
2449,2449,8420636,508340726,1107564617,15.059140760392864,3,16.67,"LINESTRING (47.41082763671875 8.559258460998535, 47.41082763671875 8.559393882751465)",auto
2450,2450,364395429,1239656277,1239656144,11.653649618267297,3,16.67,"LINESTRING (47.34639358520508 8.564437866210938, 47.3463134765625 8.56452751159668)",auto
2451,2451,8095449,1113264977,1271284642,33.107245517091464,3,16.67,"LINESTRING (47.33354187011719 8.542742729187012, 47.33372116088867 8.542470932006836)",auto
2452,2452,51348161,5496770465,1305204419,24.875486183224595,3,16.67,"LINESTRING (47.40435409545898 8.559356689453125, 47.40433120727539 8.559579849243164)",auto
2453,2453,362892924,158741447,1482711781,12.96953868825294,3,16.67,"LINESTRING (47.39537048339844 8.52608871459961, 47.395469665527344 8.52618408203125)",auto
2454,2454,155248202,943911426,1790739138,28.571679905935767,3,16.67,"LINESTRING (47.38325500488281 8.549866676330566, 47.38337326049805 8.549622535705566)",auto
2455,2455,167699653,1964756110,1790739138,21.613849677873283,3,16.67,"LINESTRING (47.3834114074707 8.549429893493652, 47.38337326049805 8.549622535705566)",auto
2456,2456,340133723,2027070073,1828996344,44.66358980445697,3,16.67,"LINESTRING (47.38958740234375 8.512511253356934, 47.3896598815918 8.512112617492676)",auto
2457,2457,91691514,469716,1828996344,13.441657599697534,3,16.67,"LINESTRING (47.389591217041016 8.512001037597656, 47.3896598815918 8.512112617492676)",auto
2458,2458,552360318,2268556065,1828996344,12.084630592337968,3,16.67,"LINESTRING (47.38972854614258 8.512210845947266, 47.3896598815918 8.512112617492676)",auto
2459,2459,14389955,4366155,1988814787,8.982026640185488,3,16.67,"LINESTRING (47.37537384033203 8.485611915588379, 47.37535858154297 8.4855318069458)",auto
2460,2460,328809269,1370999972,2503929804,20.63008575202648,3,16.67,"LINESTRING (47.36472702026367 8.565988540649414, 47.36466217041016 8.566168785095215)",auto
2461,2461,4730416,140402611,2944055019,37.04053670063762,3,16.67,"LINESTRING (47.3745231628418 8.53919506072998, 47.37456512451172 8.538863182067871)",auto
2462,2462,382961595,3861631259,2968382601,79.57871855253443,3,16.67,"LINESTRING (47.38996124267578 8.511019706726074, 47.390167236328125 8.5103178024292)",auto
2463,2463,42922245,92547612,3086188293,37.72278918392864,3,16.67,"LINESTRING (47.415130615234375 8.562082290649414, 47.41525268554688 8.562411308288574)",auto
2464,2464,728311119,775936247,3238126781,19.751655346498335,3,16.67,"LINESTRING (47.39020156860352 8.480284690856934, 47.39027404785156 8.480113983154297)",auto
2465,2465,27467445,112295933,3254907183,17.850873567679788,3,16.67,"LINESTRING (47.39299011230469 8.531778335571289, 47.39293670654297 8.53193473815918)",auto
2466,2466,817834308,150533252,3834958041,6.228843715820378,3,16.67,"LINESTRING (47.359375 8.507614135742188, 47.35942459106445 8.507569313049316)",auto
2467,2467,136033029,1492865664,3939125769,41.49624568816361,3,16.67,"LINESTRING (47.37827301025391 8.574715614318848, 47.37845230102539 8.575068473815918)",auto
2468,2468,55283346,27421889,3946823179,12.187745265032824,3,16.67,"LINESTRING (47.41265869140625 8.594447135925293, 47.41270065307617 8.594341278076172)",auto
2469,2469,576360654,7869564409,4008430998,6.17764257570177,3,16.67,"LINESTRING (47.42284393310547 8.494407653808594, 47.4228515625 8.494352340698242)",auto
2470,2470,9532145,1841321018,5053905843,4.491076729829512,3,16.67,"LINESTRING (47.32988357543945 8.529887199401855, 47.32987594604492 8.529927253723145)",auto
2471,2471,526016651,5116225765,5116225764,57.46311935184702,3,16.67,"LINESTRING (47.37322235107422 8.53249454498291, 47.37335968017578 8.531986236572266)",auto
2472,2472,574500415,5134801204,5134801199,34.04306848668745,3,16.67,"LINESTRING (47.38655090332031 8.539719581604004, 47.386993408203125 8.539656639099121)",auto
2473,2473,818847702,7394569436,5137182556,39.75937956283264,3,16.67,"LINESTRING (47.349002838134766 8.52798080444336, 47.34952545166016 8.527931213378906)",auto
2474,2474,4394265,3778176603,5186192341,6.572890389481696,3,16.67,"LINESTRING (47.36750030517578 8.54541301727295, 47.36754989624024 8.545461654663086)",auto
2475,2475,75398858,5276753748,5276753749,14.209439473109251,3,16.67,"LINESTRING (47.36497116088867 8.565312385559082, 47.36505508422852 8.565197944641113)",auto
2476,2476,548370031,1552985911,5297663710,19.74417078757582,3,16.67,"LINESTRING (47.37469100952149 8.537589073181152, 47.37467956542969 8.5374116897583)",auto
2477,2477,33301866,378728383,5649675328,17.73772534498591,3,16.67,"LINESTRING (47.399715423583984 8.50483226776123, 47.3996467590332 8.504984855651855)",auto
2478,2478,77079364,6291981224,5715288055,7.461676512101874,3,16.67,"LINESTRING (47.36787796020508 8.546175003051758, 47.36791229248047 8.54623794555664)",auto
2479,2479,365173996,5078372953,5717514199,3.9238606206657467,3,16.67,"LINESTRING (47.3510856628418 8.580039024353027, 47.3510856628418 8.58000373840332)",auto
2480,2480,15459816,1361323112,7064027094,3.586963765141171,3,16.67,"LINESTRING (47.369964599609375 8.564203262329102, 47.36992263793945 8.564218521118164)",auto
2481,2481,191824723,2894177691,7492037895,23.924438598955906,3,16.67,"LINESTRING (47.40021896362305 8.494131088256836, 47.40029525756836 8.493922233581543)",auto
2482,2482,500735201,27257006,7609409914,8.709316243539911,3,16.67,"LINESTRING (47.378047943115234 8.508988380432129, 47.378028869628906 8.509065628051758)",auto
2483,2483,33771243,2027070175,7750219740,4.638766749012971,3,16.67,"LINESTRING (47.39238739013672 8.502861022949219, 47.392356872558594 8.502897262573242)",auto
2484,2484,528465128,5135540060,9226697139,7.2620585944284075,3,16.67,"LINESTRING (47.33812713623047 8.530016899108887, 47.33807373046875 8.530071258544922)",auto
2485,2485,918263031,863310622,2114223,32.66179297919112,3,16.67,"LINESTRING (47.336669921875 8.56904411315918, 47.33706665039063 8.568925857543945)",auto
2486,2486,4393002,344915142,26843039,13.433331198880476,3,16.67,"LINESTRING (47.367523193359375 8.55247974395752, 47.36745834350586 8.552592277526855)",auto
2487,2487,475618318,2317505759,27005866,43.71685543097182,3,16.67,"LINESTRING (47.38569641113281 8.474823951721191, 47.38592147827149 8.474461555480957)",auto
2488,2488,474765605,5254058460,30122982,38.67526735685308,3,16.67,"LINESTRING (47.34139251708984 8.536934852600098, 47.34097290039063 8.537135124206543)",auto
2489,2489,10590128,1459436679,92293632,9.561770473559614,3,16.67,"LINESTRING (47.42372131347656 8.571457862854004, 47.42371368408203 8.57154369354248)",auto
2490,2490,4852528,102363981,102363908,126.04421514045627,3,16.67,"LINESTRING (47.39664077758789 8.542062759399414, 47.39640808105469 8.543185234069824)",auto
2491,2491,968872142,88993262,140401344,13.483539158563964,3,16.67,"LINESTRING (47.3737678527832 8.53600025177002, 47.37366485595703 8.535901069641113)",auto
2492,2492,40959640,177006944,177005383,160.97649808671235,3,16.67,"LINESTRING (47.34871292114258 8.522035598754883, 47.3477783203125 8.520733833312988)",auto
2493,2493,624393070,5208180571,261622701,10.666922504520649,3,16.67,"LINESTRING (47.34048080444336 8.522074699401855, 47.34037780761719 8.522140502929688)",auto
2494,2494,4485181,5208180572,261622701,9.486036595891777,3,16.67,"LINESTRING (47.34050369262695 8.522140502929688, 47.34037780761719 8.522140502929688)",auto
2495,2495,863158466,4582918038,471322668,16.00076600852113,3,16.67,"LINESTRING (47.34157180786133 8.529088973999023, 47.34154891967773 8.529232025146484)",auto
2496,2496,4576428,1493689564,1036170675,63.93524322994499,3,16.67,"LINESTRING (47.375370025634766 8.547294616699219, 47.37548828125 8.547863960266113)",auto
2497,2497,455062182,93020579,1045550898,13.798493106590154,3,16.67,"LINESTRING (47.39818572998047 8.535613059997559, 47.398193359375 8.535489082336426)",auto
2498,2498,94717982,1099766373,1098185941,15.917899735389737,3,16.67,"LINESTRING (47.39544677734375 8.545210838317871, 47.39524841308594 8.545161247253418)",auto
2499,2499,285812837,1800064794,1134500734,90.37725163651825,3,16.67,"LINESTRING (47.335479736328125 8.472282409667969, 47.33545303344727 8.47146987915039)",auto
2500,2500,136125431,1492866244,1184999581,21.833008110907457,3,16.67,"LINESTRING (47.40370178222656 8.571502685546875, 47.40372848510742 8.571698188781738)",auto
2501,2501,4803425,1232408749,1232408784,18.40282618521522,3,16.67,"LINESTRING (47.38070297241211 8.525663375854492, 47.38072204589844 8.525498390197754)",auto
2502,2502,4734974,27256926,1352031761,13.683502574400329,3,16.67,"LINESTRING (47.376731872558594 8.544160842895508, 47.37673568725586 8.544283866882324)",auto
2503,2503,132683809,1459436637,1459436635,13.374686814797425,3,16.67,"LINESTRING (47.42237854003906 8.57406234741211, 47.42223358154297 8.574131965637207)",auto
2504,2504,29995542,7931371325,1493105364,22.964218784287702,3,16.67,"LINESTRING (47.36406707763672 8.554545402526855, 47.36381912231445 8.554665565490723)",auto
2505,2505,548370031,59612157,1552985911,20.893881471928964,3,16.67,"LINESTRING (47.37468719482422 8.537776947021484, 47.37469100952149 8.537589073181152)",auto
2506,2506,82955607,27488761,1583606144,6.833516100227151,3,16.67,"LINESTRING (47.357025146484375 8.509628295898438, 47.35708236694336 8.509580612182617)",auto
2507,2507,541012880,5229225631,1597662728,14.978615326579792,3,16.67,"LINESTRING (47.34653472900391 8.533001899719238, 47.34635162353516 8.53305435180664)",auto
2508,2508,5067898,6749012346,1731940508,8.201032388582387,3,16.67,"LINESTRING (47.343875885009766 8.530070304870605, 47.34394454956055 8.530013084411621)",auto
2509,2509,375025705,161607750,1771585450,7.481404864282523,3,16.67,"LINESTRING (47.39327621459961 8.492615699768066, 47.39320755004883 8.492664337158203)",auto
2510,2510,198488290,1376424670,1791263467,12.884073696749377,3,16.67,"LINESTRING (47.36606216430664 8.552860260009766, 47.36595916748047 8.552767753601074)",auto
2511,2511,441584664,3142806340,1810922305,12.913455277969653,3,16.67,"LINESTRING (47.42583847045898 8.554139137268066, 47.42574691772461 8.554040908813477)",auto
2512,2512,89614475,1846710135,1847508160,93.89746287678737,3,16.67,"LINESTRING (47.41240692138672 8.523591041564941, 47.41274642944336 8.522778511047363)",auto
2513,2513,192146159,3473108723,2027070150,69.25143287531921,3,16.67,"LINESTRING (47.39215469360352 8.497169494628906, 47.39215087890625 8.49779224395752)",auto
2514,2514,30535162,1628127501,2118188066,14.031076908918594,3,16.67,"LINESTRING (47.35481643676758 8.526840209960938, 47.35475540161133 8.526721000671387)",auto
2515,2515,656681143,4366175,2140401162,42.82107032402171,3,16.67,"LINESTRING (47.36302185058594 8.52265453338623, 47.36246490478516 8.52273178100586)",auto
2516,2516,618827929,27006278,2234511525,7.684065706106392,3,16.67,"LINESTRING (47.39424896240234 8.472384452819824, 47.39423751831055 8.472315788269043)",auto
2517,2517,548370026,8963835933,3250568378,28.069157903276338,3,16.67,"LINESTRING (47.37299346923828 8.535263061523438, 47.37277221679688 8.535059928894043)",auto
2518,2518,968736725,3252271325,4366135,10.91636130529881,3,16.67,"LINESTRING (47.38255310058594 8.483837127685547, 47.38268280029297 8.483880996704102)",auto
2519,2519,429114139,1371548488,4366212,26.21112928395358,3,16.67,"LINESTRING (47.38325119018555 8.536945343017578, 47.38341522216797 8.536737442016602)",auto
2520,2520,14935619,1650974437,27006274,5.204220305987489,3,16.67,"LINESTRING (47.39486312866211 8.471589088439941, 47.39490509033203 8.471626281738281)",auto
2521,2521,137477236,6184045451,27488794,48.89756480266053,3,16.67,"LINESTRING (47.34282684326172 8.5209379196167, 47.34320831298828 8.52058219909668)",auto
2522,2522,455138754,4920833931,27495039,12.43618105610378,3,16.67,"LINESTRING (47.38136291503906 8.571467399597168, 47.381446838378906 8.571563720703125)",auto
2523,2523,48954674,1098139199,27595545,7.466551691538486,3,16.67,"LINESTRING (47.3339729309082 8.578536987304688, 47.33390045166016 8.578582763671875)",auto
2524,2524,171942009,525717085,29382373,27.949125153611615,3,16.67,"LINESTRING (47.39591598510742 8.515812873840332, 47.3959846496582 8.515565872192383)",auto
2525,2525,28349366,2280248199,30841995,2.626168944248073,3,16.67,"LINESTRING (47.39603805541992 8.545294761657715, 47.3960075378418 8.545283317565918)",auto
2526,2526,576429033,599927171,30841995,29.093783979852297,3,16.67,"LINESTRING (47.39604568481445 8.545022964477539, 47.3960075378418 8.545283317565918)",auto
2527,2527,707192124,1670318466,32219897,12.595977740426797,3,16.67,"LINESTRING (47.41276931762695 8.583847999572754, 47.41278839111328 8.583735466003418)",auto
2528,2528,4918482,491022627,32219903,2.9018298229503436,3,16.67,"LINESTRING (47.41209030151367 8.58209228515625, 47.412052154541016 8.582088470458984)",auto
2529,2529,4730406,3989084758,34506015,12.086543260129531,3,16.67,"LINESTRING (47.37672424316406 8.53658390045166, 47.37660217285156 8.536513328552246)",auto
2530,2530,26154765,437498300,47775246,26.946059024549694,3,16.67,"LINESTRING (47.377872467041016 8.508140563964844, 47.37782669067383 8.50790023803711)",auto
2531,2531,5881719,391051357,47775246,15.11384266633262,3,16.67,"LINESTRING (47.37770080566406 8.50800609588623, 47.37782669067383 8.50790023803711)",auto
2532,2532,73848804,473403345,73129590,31.655596448668973,3,16.67,"LINESTRING (47.374881744384766 8.512250900268555, 47.37469100952149 8.512504577636719)",auto
2533,2533,599784545,9233804468,94913630,14.598835722665841,3,16.67,"LINESTRING (47.40846633911133 8.550572395324707, 47.40861892700195 8.550491333007812)",auto
2534,2534,32928688,147630554,104244898,17.4514715202089,3,16.67,"LINESTRING (47.36822128295898 8.495853424072266, 47.36824035644531 8.495697021484375)",auto
2535,2535,566127208,3363445548,130231965,24.552407953929894,3,16.67,"LINESTRING (47.40129089355469 8.545053482055664, 47.401153564453125 8.544853210449219)",auto
2536,2536,5880362,47744384,142572170,72.116794027192,3,16.67,"LINESTRING (47.39132690429688 8.523241996765137, 47.39187240600586 8.523775100708008)",auto
2537,2537,30442759,104242744,147626714,25.834095244711783,3,16.67,"LINESTRING (47.37426376342773 8.502570152282715, 47.374359130859375 8.502346992492676)",auto
2538,2538,15219804,848441293,150550151,1.4411921795880667,3,16.67,"LINESTRING (47.34025573730469 8.572765350341797, 47.34023666381836 8.572766304016113)",auto
2539,2539,17051927,177016555,177016553,24.031307190241925,3,16.67,"LINESTRING (47.3516845703125 8.52486801147461, 47.35142135620117 8.52499008178711)",auto
2540,2540,537931356,5656138779,265649860,80.88067996785239,3,16.67,"LINESTRING (47.39689254760742 8.503628730773926, 47.39652633666992 8.504312515258789)",auto
2541,2541,24586236,267276288,267276289,6.283295518403572,3,16.67,"LINESTRING (47.36891174316406 8.519492149353027, 47.36890411376953 8.519548416137695)",auto
2542,2542,26516012,1995028551,281468695,2.9663069118150656,3,16.67,"LINESTRING (47.38901901245117 8.491185188293457, 47.38898086547852 8.491178512573242)",auto
2543,2543,190760565,2013851358,660215599,16.55607786649996,3,16.67,"LINESTRING (47.39656829833984 8.540842056274414, 47.396732330322266 8.54094123840332)",auto
2544,2544,10590152,1459436656,902537405,12.942225445465935,3,16.67,"LINESTRING (47.42317962646485 8.572722434997559, 47.42314147949219 8.572835922241211)",auto
2545,2545,30450855,1994419656,1078907128,22.393070108587416,3,16.67,"LINESTRING (47.36153793334961 8.525871276855469, 47.36166763305664 8.526052474975586)",auto
2546,2546,8105799,60122773,1115810907,22.266717203615247,3,16.67,"LINESTRING (47.40956115722656 8.537711143493652, 47.40950393676758 8.537907600402832)",auto
2547,2547,701384340,5530417861,1153313084,12.421169153156562,3,16.67,"LINESTRING (47.39281463623047 8.523249626159668, 47.392822265625 8.523138046264648)",auto
2548,2548,132683811,17284510,1459436650,15.789585948592494,3,16.67,"LINESTRING (47.42292404174805 8.573847770690918, 47.42304229736328 8.57373046875)",auto
2549,2549,23649361,2627626338,1492866286,78.33575230285437,3,16.67,"LINESTRING (47.40999603271485 8.580498695373535, 47.40982818603516 8.581193923950195)",auto
2550,2550,8139899,29033251,1494544826,6.966512719345479,3,16.67,"LINESTRING (47.37847137451172 8.541764259338379, 47.37850570678711 8.54182243347168)",auto
2551,2551,28835032,508050865,1611966024,25.99829875971395,3,16.67,"LINESTRING (47.42349624633789 8.508173942565918, 47.42380142211914 8.508283615112305)",auto
2552,2552,82877500,1625793496,1625793498,29.706585282966216,3,16.67,"LINESTRING (47.37162780761719 8.47243595123291, 47.37163925170898 8.472702980041504)",auto
2553,2553,207669539,5763995995,2179283448,9.899566422515225,3,16.67,"LINESTRING (47.35895919799805 8.52204418182373, 47.35903930664063 8.522114753723145)",auto
2554,2554,630266656,1554237932,2628341567,11.057055576743497,3,16.67,"LINESTRING (47.399532318115234 8.54257583618164, 47.399410247802734 8.542520523071289)",auto
2555,2555,257237953,2628341569,2628341567,9.485517338635567,3,16.67,"LINESTRING (47.39947891235352 8.54259204864502, 47.399410247802734 8.542520523071289)",auto
2556,2556,371721469,830721493,3194444114,7.272499959451553,3,16.67,"LINESTRING (47.37828826904297 8.510622024536133, 47.378326416015625 8.5105619430542)",auto
2557,2557,374526512,5728001630,3253499493,6.503440179664042,3,16.67,"LINESTRING (47.37394332885742 8.48401165008545, 47.37389755249024 8.483962059020996)",auto
2558,2558,145915182,1020462471,3351699364,37.79612505726624,3,16.67,"LINESTRING (47.40172958374024 8.53485107421875, 47.40201950073242 8.535128593444824)",auto
2559,2559,27411573,5747781459,3638138639,2.8777191835092353,3,16.67,"LINESTRING (47.398223876953125 8.53682804107666, 47.39822769165039 8.536853790283203)",auto
2560,2560,371727494,3696182569,3743338058,24.76626242192643,3,16.67,"LINESTRING (47.38112258911133 8.513163566589355, 47.38093948364258 8.512978553771973)",auto
2561,2561,27842782,1846710274,4666941482,20.687773752824704,3,16.67,"LINESTRING (47.413612365722656 8.523677825927734, 47.413604736328125 8.523491859436035)",auto
