2,75,36
3,36,75
4,75,29
5,29,75
6,75,30
7,30,75
8,32,62
9,62,32
10,32,23
11,23,32
12,32,43
13,43,32
14,53,28
15,28,53
16,53,42
17,42,53
18,54,41
19,41,54
20,54,76
21,76,54
22,76,35
23,35,76
24,33,67
25,67,33
26,33,17
27,17,33
28,33,51
29,51,33
30,34,70
31,70,34
32,34,31
33,31,34
34,55,21
35,21,55
36,55,56
37,56,55
38,35,21
39,21,35
40,36,73
41,73,36
42,36,65
43,65,36
44,36,60
45,60,36
46,8,69
47,69,8
48,8,5
49,5,8
50,56,63
51,63,56
52,56,59
53,59,56
54,56,31
55,31,56
56,17,48
57,48,17
58,17,40
59,40,17
60,17,1
61,1,17
62,37,40
63,40,37
64,37,46
65,46,37
66,37,62
67,62,37
68,37,45
69,45,37
70,57,38
71,38,57
72,57,41
73,41,57
74,38,12
75,12,38
76,38,19
77,19,38
78,15,40
79,40,15
80,15,49
81,49,15
82,39,3
83,3,39
84,39,22
85,22,39
86,39,43
87,43,39
88,39,11
89,11,39
90,40,77
91,77,40
92,58,23
93,23,58
94,58,25
95,25,58
96,59,61
97,61,59
98,59,50
99,50,59
100,59,47
101,47,59
102,41,41
103,41,41
104,60,46
105,46,60
106,60,47
107,47,60
108,61,47
109,47,61
110,61,29
111,29,61
112,10,22
113,22,10
114,10,5
115,5,10
116,62,46
117,46,62
118,42,71
119,71,42
120,42,4
121,4,42
122,43,11
123,11,43
124,44,16
125,16,44
126,44,64
127,64,44
128,44,51
129,51,44
130,63,26
131,26,63
132,63,74
133,74,63
134,64,65
135,65,64
136,64,9
137,9,64
138,13,14
139,14,13
140,13,11
141,11,13
142,13,49
143,49,13
144,45,73
145,73,45
146,65,30
147,30,65
148,46,50
149,50,46
150,66,71
151,71,66
152,66,23
153,23,66
154,49,18
155,18,49
156,49,14
157,14,49
158,69,27
159,27,69
160,20,26
161,26,20
162,70,29
163,29,70
164,22,2
165,2,22
166,22,25
167,25,22
168,21,24
169,24,21
170,50,72
171,72,50
172,50,24
173,24,50
174,71,72
175,72,71
176,24,28
177,28,24
178,51,73
179,73,51
180,72,28
181,28,72
182,27,27
183,27,27
184,27,68
185,68,27
188,30,7
189,7,30
190,31,52
191,52,31
192,31,6
193,6,31
