2,49,39
3,39,49
4,49,27
5,27,49
6,49,25
7,25,49
8,50,42
9,42,50
10,50,28
11,28,50
12,50,47
13,47,50
14,51,61
15,61,51
16,51,27
17,27,51
18,51,29
19,29,51
22,52,48
23,48,52
24,52,25
25,25,52
26,52,26
27,26,52
28,53,1
29,1,53
30,53,63
31,63,53
32,53,60
33,60,53
34,54,19
35,19,54
36,54,44
37,44,54
38,54,22
39,22,54
40,55,39
41,39,55
42,55,24
43,24,55
44,56,32
45,32,56
46,56,34
47,34,56
48,56,14
49,14,56
50,58,9
51,9,58
52,58,59
53,59,58
54,58,35
55,35,58
56,59,9
57,9,59
58,59,8
59,8,59
60,60,4
61,4,60
62,60,46
63,46,60
64,61,20
65,20,61
66,61,62
67,62,61
68,62,19
69,19,62
70,62,2
71,2,62
72,16,28
73,28,16
74,16,31
75,31,16
76,16,21
77,21,16
78,17,39
79,39,17
80,17,48
81,48,17
82,17,21
83,21,17
84,17,38
85,38,17
86,18,13
87,13,18
88,18,64
89,64,18
90,18,65
91,65,18
92,19,7
93,7,19
94,19,33
95,33,19
96,20,27
97,27,20
98,21,43
99,43,21
100,21,40
101,40,21
102,22,47
103,47,22
104,22,35
105,35,22
106,1,36
107,36,1
108,23,64
109,64,23
110,23,11
111,11,23
112,23,43
113,43,23
114,24,45
115,45,24
116,24,38
117,38,24
118,25,29
119,29,25
120,26,39
121,39,26
122,26,35
123,35,26
124,5,36
125,36,5
126,5,42
127,42,5
128,28,42
129,42,28
130,29,30
131,30,29
132,30,10
133,10,30
134,31,36
135,36,31
136,31,42
137,42,31
138,32,41
139,41,32
140,32,9
141,9,32
142,32,3
143,3,32
144,33,6
145,6,33
146,33,33
147,33,33
148,37,57
149,57,37
150,40,45
151,45,40
152,40,43
153,43,40
154,45,12
155,12,45
156,45,15
157,15,45
158,47,48
159,48,47
