2,32,14
3,14,32
4,32,5
5,5,32
6,32,6
7,6,32
8,34,34
9,34,34
10,34,7
11,7,34
12,34,3
13,3,34
14,35,24
15,24,35
16,35,25
17,25,35
18,35,22
19,22,35
20,36,28
21,28,36
22,36,21
23,21,36
24,14,8
25,8,14
26,14,29
27,29,14
28,2,19
29,19,2
30,2,38
31,38,2
32,2,17
33,17,2
34,37,3
35,3,37
36,37,9
37,9,37
38,37,22
39,22,37
40,38,26
41,26,38
42,38,17
43,17,38
44,16,23
45,23,16
46,16,24
47,24,16
48,16,27
49,27,16
50,17,39
51,39,17
52,17,20
53,20,17
54,18,41
55,41,18
56,18,33
57,33,18
58,18,4
59,4,18
60,19,8
61,8,19
62,19,30
63,30,19
64,39,26
65,26,39
66,39,11
67,11,39
68,20,40
69,40,20
70,20,30
71,30,20
72,21,30
73,30,21
74,22,25
75,25,22
76,40,23
77,23,40
78,23,31
79,31,23
80,41,25
81,25,41
82,41,13
83,13,41
84,24,27
85,27,24
86,8,12
87,12,8
88,27,27
89,27,27
90,28,15
91,15,28
92,29,1
93,1,29
94,29,10
95,10,29
