1,52.4355278,10.7394533
2,52.4371414,10.8399038
3,52.4353905,10.7381563
4,52.4411316,10.7938557
5,52.4106789,10.7417393
6,52.4346657,10.7296333
7,52.418808,10.7994051
8,52.4344711,10.7353745
9,52.4399719,10.7893543
10,52.4481125,10.7128983
11,52.4203033,10.773633
12,52.4107437,10.8232975
13,52.410656,10.7193251
14,52.4105949,10.7785358
15,52.4488983,10.8277483
16,52.4186249,10.7831717
17,52.4488831,10.8009319
18,52.4346619,10.8484325
19,52.4446945,10.8054514
20,52.422821,10.8605108
21,52.4280586,10.7754631
22,52.4266548,10.7680054
23,52.4305992,10.7355795
24,52.4335442,10.8604231
25,52.4198189,10.800005
26,52.4181824,10.8025732
27,52.4260025,10.7695284
28,52.4389572,10.8270006
29,52.4448776,10.7902412
30,52.4372063,10.7995501
31,52.4106941,10.7664118
32,52.4146461,10.8151855
33,52.4269753,10.8199673
34,52.4242744,10.7942381
35,52.4488983,10.7834787
36,52.4106674,10.7415361
37,52.4358978,10.7080317
38,52.4191055,10.8007517
39,52.4237175,10.7054892
40,52.4163094,10.8575449
41,52.4115372,10.821641
42,52.4489784,10.8476219
43,52.4108734,10.7799025
44,52.4281082,10.776721
45,52.4191666,10.8003187
46,52.4166222,10.7842188
47,52.4177094,10.7056646
48,52.420578,10.7626638
49,52.425518,10.8493118
50,52.4258385,10.8458862
51,52.4126244,10.751606
52,52.4238968,10.7743988
53,52.4111595,10.7061129
54,52.4127541,10.819128
55,52.4166674,10.7896483
56,52.4244556,10.7541941
57,52.4230132,10.7315765
58,52.4343448,10.8475867
59,52.4158154,10.8479745
60,52.4268329,10.7684366
61,52.4168349,10.7836122
62,52.4350871,10.7978693
63,52.4202919,10.7617404
64,52.4207102,10.7742794
65,52.4273796,10.7986945
66,52.4205485,10.7916793
67,52.4279305,10.7763273
68,52.4380169,10.7672386
69,52.4369681,10.7994745
70,52.4245388,10.7283002
71,52.4205567,10.7750198
72,52.4348633,10.7351124
73,52.4387322,10.775034
74,52.4315205,10.8008012
75,52.4258232,10.7591822
76,52.4108043,10.7808681
77,52.4265232,10.7692438
78,52.4269104,10.7687708
79,52.4242312,10.7977912
80,52.4346826,10.7612457
81,52.4243809,10.7974635
82,52.4169068,10.7841642
83,52.4173183,10.7122664
84,52.4352598,10.7957213
85,52.4395504,10.7847953
86,52.4365252,10.7510848
87,52.4219522,10.7849756
88,52.4195199,10.7543473
89,52.4189345,10.783112
90,52.4450633,10.7907047
91,52.4370448,10.8394572
92,52.423996,10.7160916
93,52.424715,10.7268362
94,52.4108095,10.7528164
95,52.425951,10.7601285
96,52.4353141,10.7147527
97,52.439039,10.8082615
98,52.4188118,10.8481003
99,52.4255619,10.8477782
100,52.4349378,10.7927065
101,52.4270931,10.7633163
102,52.4108276,10.7530456
103,52.4217761,10.8301757
104,52.4135844,10.8175146
105,52.4251205,10.7763192
106,52.4265442,10.768844
107,52.4223915,10.7993748
108,52.4379552,10.8423475
109,52.4166171,10.7198798
110,52.4387608,10.7753572
111,52.4236298,10.7759921
112,52.4193641,10.7997031
113,52.4388046,10.8084047
114,52.4181204,10.7113135
115,52.4265457,10.7684072
116,52.426815,10.7692656
117,52.4164336,10.7838044
118,52.4321041,10.761825
119,52.42617,10.8295749
120,52.4481116,10.846719
121,52.4278297,10.7760173
122,52.4349384,10.7346177
123,52.4401588,10.7914858
124,52.4394722,10.8251592
125,52.4250692,10.7862231
126,52.4435515,10.8065796
127,52.4271545,10.7680382
128,52.4289245,10.7595555
129,52.4273605,10.7989416
130,52.4202347,10.7728948
131,52.4349486,10.7352366
132,52.4376433,10.8404165
133,52.4227435,10.7324839
134,52.4135552,10.7350127
135,52.4158923,10.7166834
136,52.4188703,10.7825365
137,52.428155,10.7761466
138,52.4195004,10.7218775
139,52.4488812,10.8364463
140,52.4288635,10.7600617
141,52.4224567,10.8007174
142,52.4400158,10.8252926
143,52.420145,10.7595272
